Target Country,Country,Population,Total Covid Cases,Total Covid Deaths,Covid Cases per Pop. 1000,Covid Deaths per Pop. 1000,Itself
Saudi Arabia,Qatar,2832067.0,126943.0,216.0,44.82344520804063,0.07626938204498693,False
Saudi Arabia,Saudi Arabia,34268528.0,337243.0,4923.0,9.841187225783377,0.14365951172457714,True
Saudi Arabia,United Arab Emirates,9770529.0,100794.0,435.0,10.316125155557083,0.04452164258455197,False
Saudi Arabia,Yemen,29161922.0,2045.0,593.0,0.0701256933613635,0.02033473651016555,False
Senegal,Gambia,2347706.0,3613.0,117.0,1.5389490847661504,0.049835882346426684,False
Senegal,Guinea,12771246.0,10863.0,68.0,0.8505826291342286,0.005324460902248692,False
Senegal,Guinea-Bissau,1920922.0,2362.0,39.0,1.2296178605898624,0.020302750450044302,False
Senegal,Mali,19658031.0,3195.0,131.0,0.1625289938753276,0.006663943097861632,False
Senegal,Mauritania,4525696.0,7523.0,162.0,1.6622857567101281,0.035795599174138076,False
Senegal,Senegal,16296364.0,15141.0,312.0,0.9291029581813465,0.01914537500512384,True
Serbia,Albania,2854191.0,14568.0,403.0,5.104073273302312,0.14119587651982646,False
Serbia,Bosnia and Herzegovina,3301000.0,28710.0,903.0,8.697364435019692,0.2735534686458649,False
Serbia,Bulgaria,6975761.0,22306.0,862.0,3.1976439559784233,0.12357074733495026,False
Serbia,Croatia,4067500.0,18084.0,304.0,4.445974185617701,0.07473878303626305,False
Serbia,Hungary,9769949.0,33114.0,877.0,3.3893728616188272,0.08976505404480617,False
Serbia,Montenegro,622137.0,12584.0,188.0,20.22705609857636,0.3021842455922088,False
Serbia,Romania,19356544.0,139612.0,5121.0,7.212651184013014,0.2645616903513355,False
Serbia,Serbia,6944975.0,34072.0,757.0,4.905993182120886,0.10899967242502673,True
Seychelles,Seychelles,97625.0,148.0,0.0,1.5160051216389243,0.0,True
Sierra Leone,Guinea,12771246.0,10863.0,68.0,0.8505826291342286,0.005324460902248692,False
Sierra Leone,Liberia,4937374.0,1354.0,82.0,0.27423484629683714,0.01660801875652928,False
Sierra Leone,Sierra Leone,7813215.0,2277.0,72.0,0.29142932838786595,0.009215156628865327,True
Singapore,Singapore,5703569.0,57830.0,27.0,10.13926543187257,0.004733878033210433,True
Slovak Republic,Austria,8877067.0,50435.0,840.0,5.681493673529782,0.0946258488304752,False
Slovak Republic,Czech Republic,10669709.0,90022.0,794.0,8.437156064893616,0.07441627508304116,False
Slovak Republic,Hungary,9769949.0,33114.0,877.0,3.3893728616188272,0.08976505404480617,False
Slovak Republic,Poland,37970874.0,104316.0,2717.0,2.747263599989824,0.07155484490559791,False
Slovak Republic,Slovak Republic,5454073.0,13812.0,55.0,2.5324193497226752,0.010084206793711782,True
Slovak Republic,Ukraine,44385155.0,234584.0,4520.0,5.285190510205496,0.10183585029724466,False
Slovenia,Austria,8877067.0,50435.0,840.0,5.681493673529782,0.0946258488304752,False
Slovenia,Croatia,4067500.0,18084.0,304.0,4.445974185617701,0.07473878303626305,False
Slovenia,Hungary,9769949.0,33114.0,877.0,3.3893728616188272,0.08976505404480617,False
Slovenia,Italy,60297396.0,330263.0,36030.0,5.4772348709718734,0.5975382419499509,False
Slovenia,Slovenia,2087946.0,6768.0,141.0,3.2414631412881367,0.06753048211016952,True
Somalia,Djibouti,973560.0,5423.0,61.0,5.570278154402399,0.06265664160401002,False
Somalia,Ethiopia,112078730.0,80003.0,1238.0,0.7138107292971646,0.011045806818117943,False
Somalia,Kenya,52573973.0,39586.0,743.0,0.7529581224534809,0.0141324681701343,False
Somalia,Somalia,15442905.0,3745.0,99.0,0.24250618649794192,0.00641071093812984,True
South Africa,Botswana,2303697.0,3172.0,16.0,1.376917190064492,0.006945357831346743,False
South Africa,Lesotho,2125268.0,1683.0,39.0,0.7919001274192242,0.018350626838591653,False
South Africa,Mozambique,30366036.0,9398.0,67.0,0.3094905110433248,0.0022064124537032096,False
South Africa,Namibia,2494530.0,11673.0,125.0,4.679438611682361,0.050109639892083876,False
South Africa,South Africa,58558270.0,683242.0,17103.0,11.667728571899408,0.29206805460612134,True
South Africa,Swaziland,1148130.0,5598.0,112.0,4.875754487732226,0.097549929015007,False
South Africa,Zimbabwe,14645468.0,7915.0,229.0,0.5404402235558468,0.01563623641115463,False
South Korea,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
South Korea,Russia,144373535.0,1237504.0,21663.0,8.571543254101245,0.150048275814539,False
South Korea,South Korea,51709098.0,24353.0,425.0,0.4709616091156724,0.008219056538174384,True
South Sudan,Central African Republic,4745185.0,4852.0,62.0,1.0225101866418276,0.013065876251400103,False
South Sudan,"Congo, Dem. Rep.",86790567.0,10778.0,274.0,0.1241840026232344,0.0031570251177181503,False
South Sudan,Ethiopia,112078730.0,80003.0,1238.0,0.7138107292971646,0.011045806818117943,False
South Sudan,Kenya,52573973.0,39586.0,743.0,0.7529581224534809,0.0141324681701343,False
South Sudan,South Sudan,,2734.0,50.0,,,True
South Sudan,Sudan,42813238.0,13653.0,836.0,0.3188966926538002,0.01952667069937574,False
South Sudan,Uganda,44269594.0,9082.0,84.0,0.20515209604135967,0.0018974648830075106,False
Spain,Andorra,77142.0,2370.0,53.0,30.722563584039822,0.6870446708667134,False
Spain,France,67059887.0,634763.0,32365.0,9.465613922075352,0.48262831101996934,False
Spain,Morocco,36471769.0,137248.0,2410.0,3.7631297785418636,0.0660785058163754,False
Spain,Portugal,10269417.0,80312.0,2032.0,7.820502371264113,0.19786907085377875,False
Spain,Spain,47076781.0,825410.0,32486.0,17.533271869204484,0.6900641740989045,True
Sri Lanka,Sri Lanka,21803000.0,4252.0,13.0,0.19501903407787918,0.0005962482227216438,True
St. Kitts and Nevis,St. Kitts and Nevis,,19.0,0.0,,,True
St. Lucia,St. Lucia,182790.0,27.0,0.0,0.14771048744460855,0.0,True
St. Vincent and the Grenadines,St. Vincent and the Grenadines,110589.0,64.0,0.0,0.5787194024722169,0.0,True
Sudan,Central African Republic,4745185.0,4852.0,62.0,1.0225101866418276,0.013065876251400103,False
Sudan,Chad,15946876.0,1238.0,88.0,0.07763276017196095,0.00551832220931548,False
Sudan,Egypt,100388073.0,103902.0,6001.0,1.0350034311346927,0.059778017653551334,False
Sudan,Eritrea,,398.0,0.0,,,False
Sudan,Ethiopia,112078730.0,80003.0,1238.0,0.7138107292971646,0.011045806818117943,False
Sudan,Libya,6777452.0,38468.0,602.0,5.6758793717757055,0.08882394150486052,False
Sudan,South Sudan,,2734.0,50.0,,,False
Sudan,Sudan,42813238.0,13653.0,836.0,0.3188966926538002,0.01952667069937574,True
Suriname,Brazil,211049527.0,4969141.0,147494.0,23.54490469907568,0.6988596567667267,False
Suriname,Guyana,782766.0,3188.0,92.0,4.072736935431534,0.11753193163729646,False
Suriname,Suriname,581372.0,4965.0,106.0,8.540142972141762,0.18232732226526216,True
Swaziland,Mozambique,30366036.0,9398.0,67.0,0.3094905110433248,0.0022064124537032096,False
Swaziland,South Africa,58558270.0,683242.0,17103.0,11.667728571899408,0.29206805460612134,False
Swaziland,Swaziland,1148130.0,5598.0,112.0,4.875754487732226,0.097549929015007,True
Sweden,Finland,5520314.0,10929.0,346.0,1.9797786865022533,0.06267759406439562,False
Sweden,Norway,5347896.0,14604.0,275.0,2.730793568162133,0.05142209197785447,False
Sweden,Sweden,10285453.0,96145.0,5883.0,9.347668012288812,0.5719728630328679,True
Switzerland,Austria,8877067.0,50435.0,840.0,5.681493673529782,0.0946258488304752,False
Switzerland,France,67059887.0,634763.0,32365.0,9.465613922075352,0.48262831101996934,False
Switzerland,Germany,83132799.0,306086.0,9562.0,3.681892149451145,0.11502078740305616,False
Switzerland,Italy,60297396.0,330263.0,36030.0,5.4772348709718734,0.5975382419499509,False
Switzerland,Liechtenstein,,130.0,1.0,,,False
Switzerland,Switzerland,8574832.0,56502.0,1786.0,6.589283615119223,0.20828396404734228,True
Syria,Iraq,39309783.0,387121.0,9531.0,9.847955660299625,0.24245872840356306,False
Syria,Israel,9053300.0,277026.0,1797.0,30.599449924336984,0.19849115792031635,False
Syria,Jordan,10101694.0,19001.0,122.0,1.8809716469336728,0.012077182302295042,False
Syria,Lebanon,6855713.0,46918.0,424.0,6.843635373884526,0.06184622956065985,False
Syria,Syria,17070135.0,4457.0,209.0,0.2610992824602735,0.01224360557195359,True
Syria,Turkey,83429615.0,327557.0,8553.0,3.9261478073463483,0.10251755326930372,False
Tajikistan,Afghanistan,38041754.0,39548.0,1469.0,1.0395945465606027,0.03861546447095999,False
Tajikistan,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Tajikistan,Kyrgyz Republic,6456900.0,47799.0,1500.0,7.402778423082284,0.23230962226455418,False
Tajikistan,Tajikistan,9321018.0,10014.0,78.0,1.0743461712014717,0.008368184676823926,True
Tajikistan,Uzbekistan,33580650.0,59343.0,489.0,1.767178419714925,0.014561957555913897,False
Tanzania,Burundi,11530580.0,514.0,1.0,0.04457711580857164,8.672590624235729e-05,False
Tanzania,"Congo, Dem. Rep.",86790567.0,10778.0,274.0,0.1241840026232344,0.0031570251177181503,False
Tanzania,Kenya,52573973.0,39586.0,743.0,0.7529581224534809,0.0141324681701343,False
Tanzania,Malawi,18628747.0,5796.0,180.0,0.31113203695342473,0.009662485619671576,False
Tanzania,Mozambique,30366036.0,9398.0,67.0,0.3094905110433248,0.0022064124537032096,False
Tanzania,Rwanda,12626950.0,4873.0,29.0,0.3859205904830541,0.002296674969014687,False
Tanzania,Tanzania,58005463.0,509.0,21.0,0.008775035551392807,0.0003620348655780922,True
Tanzania,Uganda,44269594.0,9082.0,84.0,0.20515209604135967,0.0018974648830075106,False
Tanzania,Zambia,17861030.0,15170.0,334.0,0.8493351167317899,0.018699929399368348,False
Thailand,Cambodia,16486542.0,280.0,0.0,0.016983549370146876,0.0,False
Thailand,Lao,7169455.0,23.0,0.0,0.003208054168692042,0.0,False
Thailand,Malaysia,31949777.0,13504.0,141.0,0.42266335693047247,0.004413176342357569,False
Thailand,Myanmar,54045420.0,20033.0,471.0,0.3706697070723107,0.008714892029703904,False
Thailand,Thailand,69625582.0,3615.0,59.0,0.05192057137849131,0.0008473896850154875,True
Timor-Leste,Indonesia,270625568.0,311176.0,11374.0,1.149839618997123,0.04202854920197341,False
Togo,Benin,11801151.0,2357.0,41.0,0.1997262809364951,0.003474237385827874,False
Togo,Burkina Faso,20321378.0,2197.0,59.0,0.10811274707847077,0.0029033464167636663,False
Togo,Ghana,30417856.0,46829.0,303.0,1.5395233641713606,0.00996125433692631,False
Togo,Togo,8082366.0,1881.0,49.0,0.23272888161709082,0.00606258117981789,True
Trinidad and Tobago,Trinidad and Tobago,1394973.0,4846.0,83.0,3.4739023622679435,0.05949935948581084,True
Tunisia,Algeria,43053054.0,52399.0,1773.0,1.2170797453764837,0.041181747524809735,False
Tunisia,Libya,6777452.0,38468.0,602.0,5.6758793717757055,0.08882394150486052,False
Tunisia,Tunisia,11694719.0,23453.0,321.0,2.0054351028015294,0.027448286701031464,True
Turkey,Armenia,2957731.0,53083.0,990.0,17.947203447507565,0.33471603739488137,False
Turkey,Azerbaijan,10023318.0,40931.0,600.0,4.083577913022414,0.05986041747852358,False
Turkey,Bulgaria,6975761.0,22306.0,862.0,3.1976439559784233,0.12357074733495026,False
Turkey,Georgia,3720382.0,9245.0,58.0,2.484959877775992,0.015589796961709845,False
Turkey,Greece,10716322.0,20541.0,420.0,1.9167957065866443,0.03919255132497885,False
Turkey,Iran,82913906.0,479825.0,27419.0,5.787026846859681,0.33069241726472276,False
Turkey,Iraq,39309783.0,387121.0,9531.0,9.847955660299625,0.24245872840356306,False
Turkey,Syria,17070135.0,4457.0,209.0,0.2610992824602735,0.01224360557195359,False
Turkey,Turkey,83429615.0,327557.0,8553.0,3.9261478073463483,0.10251755326930372,True
Turkmenistan,Afghanistan,38041754.0,39548.0,1469.0,1.0395945465606027,0.03861546447095999,False
Turkmenistan,Iran,82913906.0,479825.0,27419.0,5.787026846859681,0.33069241726472276,False
Turkmenistan,Kazakhstan,18513930.0,142239.0,2107.0,7.682809646574228,0.11380619889996343,False
Turkmenistan,Uzbekistan,33580650.0,59343.0,489.0,1.767178419714925,0.014561957555913897,False
Uganda,"Congo, Dem. Rep.",86790567.0,10778.0,274.0,0.1241840026232344,0.0031570251177181503,False
Uganda,Kenya,52573973.0,39586.0,743.0,0.7529581224534809,0.0141324681701343,False
Uganda,Rwanda,12626950.0,4873.0,29.0,0.3859205904830541,0.002296674969014687,False
Uganda,South Sudan,,2734.0,50.0,,,False
Uganda,Tanzania,58005463.0,509.0,21.0,0.008775035551392807,0.0003620348655780922,False
Uganda,Uganda,44269594.0,9082.0,84.0,0.20515209604135967,0.0018974648830075106,True
Ukraine,Belarus,9466856.0,81090.0,868.0,8.565673756947396,0.09168830707892885,False
Ukraine,Hungary,9769949.0,33114.0,877.0,3.3893728616188272,0.08976505404480617,False
Ukraine,Moldova,2657637.0,57732.0,1389.0,21.723056986337863,0.5226447404216602,False
Ukraine,Poland,37970874.0,104316.0,2717.0,2.747263599989824,0.07155484490559791,False
Ukraine,Romania,19356544.0,139612.0,5121.0,7.212651184013014,0.2645616903513355,False
Ukraine,Russia,144373535.0,1237504.0,21663.0,8.571543254101245,0.150048275814539,False
Ukraine,Slovak Republic,5454073.0,13812.0,55.0,2.5324193497226752,0.010084206793711782,False
Ukraine,Ukraine,44385155.0,234584.0,4520.0,5.285190510205496,0.10183585029724466,True
United Arab Emirates,Oman,4974986.0,102648.0,990.0,20.63282188130781,0.19899553486180663,False
United Arab Emirates,Saudi Arabia,34268528.0,337243.0,4923.0,9.841187225783377,0.14365951172457714,False
United Arab Emirates,United Arab Emirates,9770529.0,100794.0,435.0,10.316125155557083,0.04452164258455197,True
United Kingdom,Ireland,4941444.0,38975.0,1811.0,7.887370574269383,0.36649206183455685,False
United Kingdom,United Kingdom,66834405.0,530113.0,42445.0,7.931738151929385,0.6350770983896692,True
United States,Canada,37589262.0,171323.0,9530.0,4.557764395587229,0.25352985115802484,False
United States,Mexico,127575529.0,769558.0,79714.0,6.032175653373148,0.6248376990856922,False
United States,United States,328239523.0,7501612.0,210909.0,22.854079031792892,0.642546022710373,True
Uruguay,Argentina,44938712.0,824455.0,21827.0,18.34620894341609,0.48570595436736147,False
Uruguay,Brazil,211049527.0,4969141.0,147494.0,23.54490469907568,0.6988596567667267,False
Uruguay,Uruguay,3461734.0,2177.0,49.0,0.6288755866279732,0.014154755969118367,True
Uzbekistan,Afghanistan,38041754.0,39548.0,1469.0,1.0395945465606027,0.03861546447095999,False
Uzbekistan,Kazakhstan,18513930.0,142239.0,2107.0,7.682809646574228,0.11380619889996343,False
Uzbekistan,Kyrgyz Republic,6456900.0,47799.0,1500.0,7.402778423082284,0.23230962226455418,False
Uzbekistan,Tajikistan,9321018.0,10014.0,78.0,1.0743461712014717,0.008368184676823926,False
Uzbekistan,Uzbekistan,33580650.0,59343.0,489.0,1.767178419714925,0.014561957555913897,True
Venezuela,Brazil,211049527.0,4969141.0,147494.0,23.54490469907568,0.6988596567667267,False
Venezuela,Colombia,50339443.0,869808.0,27017.0,17.2788562638645,0.5366964429860697,False
Venezuela,Guyana,782766.0,3188.0,92.0,4.072736935431534,0.11753193163729646,False
Venezuela,Venezuela,28515829.0,79796.0,665.0,2.7983054604514566,0.02332038111183792,True
Vietnam,Cambodia,16486542.0,280.0,0.0,0.016983549370146876,0.0,False
Vietnam,China,1397715000.0,90667.0,4739.0,0.06486801672730134,0.003390533835581646,False
Vietnam,Lao,7169455.0,23.0,0.0,0.003208054168692042,0.0,False
Vietnam,Vietnam,96462106.0,1098.0,35.0,0.011382708148627815,0.00036283678069396494,True
Western Sahara,Algeria,43053054.0,52399.0,1773.0,1.2170797453764837,0.041181747524809735,False
Western Sahara,Mauritania,4525696.0,7523.0,162.0,1.6622857567101281,0.035795599174138076,False
Western Sahara,Morocco,36471769.0,137248.0,2410.0,3.7631297785418636,0.0660785058163754,False
Yemen,Oman,4974986.0,102648.0,990.0,20.63282188130781,0.19899553486180663,False
Yemen,Saudi Arabia,34268528.0,337243.0,4923.0,9.841187225783377,0.14365951172457714,False
Yemen,Yemen,29161922.0,2045.0,593.0,0.0701256933613635,0.02033473651016555,True
Zambia,Angola,31825295.0,5725.0,211.0,0.17988835610164808,0.006629946399554191,False
Zambia,Botswana,2303697.0,3172.0,16.0,1.376917190064492,0.006945357831346743,False
Zambia,"Congo, Dem. Rep.",86790567.0,10778.0,274.0,0.1241840026232344,0.0031570251177181503,False
Zambia,Malawi,18628747.0,5796.0,180.0,0.31113203695342473,0.009662485619671576,False
Zambia,Mozambique,30366036.0,9398.0,67.0,0.3094905110433248,0.0022064124537032096,False
Zambia,Namibia,2494530.0,11673.0,125.0,4.679438611682361,0.050109639892083876,False
Zambia,Tanzania,58005463.0,509.0,21.0,0.008775035551392807,0.0003620348655780922,False
Zambia,Zambia,17861030.0,15170.0,334.0,0.8493351167317899,0.018699929399368348,True
Zambia,Zimbabwe,14645468.0,7915.0,229.0,0.5404402235558468,0.01563623641115463,False
Zimbabwe,Botswana,2303697.0,3172.0,16.0,1.376917190064492,0.006945357831346743,False
Zimbabwe,Mozambique,30366036.0,9398.0,67.0,0.3094905110433248,0.0022064124537032096,False
Zimbabwe,South Africa,58558270.0,683242.0,17103.0,11.667728571899408,0.29206805460612134,False
Zimbabwe,Zambia,17861030.0,15170.0,334.0,0.8493351167317899,0.018699929399368348,False
Zimbabwe,Zimbabwe,14645468.0,7915.0,229.0,0.5404402235558468,0.01563623641115463,True
